CALC_FOR_STATE_ACCT,CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLN_CMP2,CAMP_ALLN_GRAD,CAMP_ALLN_CONT,CAMP_ALLN_TXCHSE,CAMP_ALLN_DROP,CAMP_ALLR_CMP2,CAMP_ALLR_GRAD,CAMP_ALLR_CONT,CAMP_ALLR_TXCHSE,CAMP_ALLR_DROP,CAMP_ALLR_RAED,CAMP_AAD,CAMP_AAN_CMP2,CAMP_AAN_GRAD,CAMP_AAN_CONT,CAMP_AAN_TXCHSE,CAMP_AAN_DROP,CAMP_AAR_CMP2,CAMP_AAR_GRAD,CAMP_AAR_CONT,CAMP_AAR_TXCHSE,CAMP_AAR_DROP,CAMP_AAR_RAED,CAMP_ASD,CAMP_ASN_CMP2,CAMP_ASN_GRAD,CAMP_ASN_CONT,CAMP_ASN_TXCHSE,CAMP_ASN_DROP,CAMP_ASR_CMP2,CAMP_ASR_GRAD,CAMP_ASR_CONT,CAMP_ASR_TXCHSE,CAMP_ASR_DROP,CAMP_ASR_RAED,CAMP_HSD,CAMP_HSN_CMP2,CAMP_HSN_GRAD,CAMP_HSN_CONT,CAMP_HSN_TXCHSE,CAMP_HSN_DROP,CAMP_HSR_CMP2,CAMP_HSR_GRAD,CAMP_HSR_CONT,CAMP_HSR_TXCHSE,CAMP_HSR_DROP,CAMP_HSR_RAED,CAMP_MUD,CAMP_MUN_CMP2,CAMP_MUN_GRAD,CAMP_MUN_CONT,CAMP_MUN_TXCHSE,CAMP_MUN_DROP,CAMP_MUR_CMP2,CAMP_MUR_GRAD,CAMP_MUR_CONT,CAMP_MUR_TXCHSE,CAMP_MUR_DROP,CAMP_MUR_RAED,CAMP_NAD,CAMP_NAN_CMP2,CAMP_NAN_GRAD,CAMP_NAN_CONT,CAMP_NAN_TXCHSE,CAMP_NAN_DROP,CAMP_NAR_CMP2,CAMP_NAR_GRAD,CAMP_NAR_CONT,CAMP_NAR_TXCHSE,CAMP_NAR_DROP,CAMP_NAR_RAED,CAMP_PID,CAMP_PIN_CMP2,CAMP_PIN_GRAD,CAMP_PIN_CONT,CAMP_PIN_TXCHSE,CAMP_PIN_DROP,CAMP_PIR_CMP2,CAMP_PIR_GRAD,CAMP_PIR_CONT,CAMP_PIR_TXCHSE,CAMP_PIR_DROP,CAMP_PIR_RAED,CAMP_WHD,CAMP_WHN_CMP2,CAMP_WHN_GRAD,CAMP_WHN_CONT,CAMP_WHN_TXCHSE,CAMP_WHN_DROP,CAMP_WHR_CMP2,CAMP_WHR_GRAD,CAMP_WHR_CONT,CAMP_WHR_TXCHSE,CAMP_WHR_DROP,CAMP_WHR_RAED,CAMP_ECND,CAMP_ECNN_CMP2,CAMP_ECNN_GRAD,CAMP_ECNN_CONT,CAMP_ECNN_TXCHSE,CAMP_ECNN_DROP,CAMP_ECNR_CMP2,CAMP_ECNR_GRAD,CAMP_ECNR_CONT,CAMP_ECNR_TXCHSE,CAMP_ECNR_DROP,CAMP_ECNR_RAED,CAMP_NECND,CAMP_NECNN_CMP2,CAMP_NECNN_GRAD,CAMP_NECNN_CONT,CAMP_NECNN_TXCHSE,CAMP_NECNN_DROP,CAMP_NECNR_CMP2,CAMP_NECNR_GRAD,CAMP_NECNR_CONT,CAMP_NECNR_TXCHSE,CAMP_NECNR_DROP,CAMP_NECNR_RAED,CAMP_FEMD,CAMP_FEMN_CMP2,CAMP_FEMN_GRAD,CAMP_FEMN_CONT,CAMP_FEMN_TXCHSE,CAMP_FEMN_DROP,CAMP_FEMR_CMP2,CAMP_FEMR_GRAD,CAMP_FEMR_CONT,CAMP_FEMR_TXCHSE,CAMP_FEMR_DROP,CAMP_FEMR_RAED,CAMP_MALD,CAMP_MALN_CMP2,CAMP_MALN_GRAD,CAMP_MALN_CONT,CAMP_MALN_TXCHSE,CAMP_MALN_DROP,CAMP_MALR_CMP2,CAMP_MALR_GRAD,CAMP_MALR_CONT,CAMP_MALR_TXCHSE,CAMP_MALR_DROP,CAMP_MALR_RAED,CAMP_ATRD,CAMP_ATRN_CMP2,CAMP_ATRN_GRAD,CAMP_ATRN_CONT,CAMP_ATRN_TXCHSE,CAMP_ATRN_DROP,CAMP_ATRR_CMP2,CAMP_ATRR_GRAD,CAMP_ATRR_CONT,CAMP_ATRR_TXCHSE,CAMP_ATRR_DROP,CAMP_ATRR_RAED,CAMP_BED,CAMP_BEN_CMP2,CAMP_BEN_GRAD,CAMP_BEN_CONT,CAMP_BEN_TXCHSE,CAMP_BEN_DROP,CAMP_BER_CMP2,CAMP_BER_GRAD,CAMP_BER_CONT,CAMP_BER_TXCHSE,CAMP_BER_DROP,CAMP_BER_RAED,CAMP_CTED,CAMP_CTEN_CMP2,CAMP_CTEN_GRAD,CAMP_CTEN_CONT,CAMP_CTEN_TXCHSE,CAMP_CTEN_DROP,CAMP_CTER_CMP2,CAMP_CTER_GRAD,CAMP_CTER_CONT,CAMP_CTER_TXCHSE,CAMP_CTER_DROP,CAMP_CTER_RAED,CAMP_DYSD,CAMP_DYSN_CMP2,CAMP_DYSN_GRAD,CAMP_DYSN_CONT,CAMP_DYSN_TXCHSE,CAMP_DYSN_DROP,CAMP_DYSR_CMP2,CAMP_DYSR_GRAD,CAMP_DYSR_CONT,CAMP_DYSR_TXCHSE,CAMP_DYSR_DROP,CAMP_DYSR_RAED,CAMP_VFOSD,CAMP_VFOSN_CMP2,CAMP_VFOSN_GRAD,CAMP_VFOSN_CONT,CAMP_VFOSN_TXCHSE,CAMP_VFOSN_DROP,CAMP_VFOSR_CMP2,CAMP_VFOSR_GRAD,CAMP_VFOSR_CONT,CAMP_VFOSR_TXCHSE,CAMP_VFOSR_DROP,CAMP_VFOSR_RAED,CAMP_FOSD,CAMP_FOSN_CMP2,CAMP_FOSN_GRAD,CAMP_FOSN_CONT,CAMP_FOSN_TXCHSE,CAMP_FOSN_DROP,CAMP_FOSR_CMP2,CAMP_FOSR_GRAD,CAMP_FOSR_CONT,CAMP_FOSR_TXCHSE,CAMP_FOSR_DROP,CAMP_FOSR_RAED,CAMP_GFTD,CAMP_GFTN_CMP2,CAMP_GFTN_GRAD,CAMP_GFTN_CONT,CAMP_GFTN_TXCHSE,CAMP_GFTN_DROP,CAMP_GFTR_CMP2,CAMP_GFTR_GRAD,CAMP_GFTR_CONT,CAMP_GFTR_TXCHSE,CAMP_GFTR_DROP,CAMP_GFTR_RAED,CAMP_VHLD,CAMP_VHLN_CMP2,CAMP_VHLN_GRAD,CAMP_VHLN_CONT,CAMP_VHLN_TXCHSE,CAMP_VHLN_DROP,CAMP_VHLR_CMP2,CAMP_VHLR_GRAD,CAMP_VHLR_CONT,CAMP_VHLR_TXCHSE,CAMP_VHLR_DROP,CAMP_VHLR_RAED,CAMP_IMMD,CAMP_IMMN_CMP2,CAMP_IMMN_GRAD,CAMP_IMMN_CONT,CAMP_IMMN_TXCHSE,CAMP_IMMN_DROP,CAMP_IMMR_CMP2,CAMP_IMMR_GRAD,CAMP_IMMR_CONT,CAMP_IMMR_TXCHSE,CAMP_IMMR_DROP,CAMP_IMMR_RAED,CAMP_LEPHSD,CAMP_LEPHSN_CMP2,CAMP_LEPHSN_GRAD,CAMP_LEPHSN_CONT,CAMP_LEPHSN_TXCHSE,CAMP_LEPHSN_DROP,CAMP_LEPHSR_CMP2,CAMP_LEPHSR_GRAD,CAMP_LEPHSR_CONT,CAMP_LEPHSR_TXCHSE,CAMP_LEPHSR_DROP,CAMP_LEPHSR_RAED,CAMP_LEPD,CAMP_LEPN_CMP2,CAMP_LEPN_GRAD,CAMP_LEPN_CONT,CAMP_LEPN_TXCHSE,CAMP_LEPN_DROP,CAMP_LEPR_CMP2,CAMP_LEPR_GRAD,CAMP_LEPR_CONT,CAMP_LEPR_TXCHSE,CAMP_LEPR_DROP,CAMP_LEPR_RAED,CAMP_MIGD,CAMP_MIGN_CMP2,CAMP_MIGN_GRAD,CAMP_MIGN_CONT,CAMP_MIGN_TXCHSE,CAMP_MIGN_DROP,CAMP_MIGR_CMP2,CAMP_MIGR_GRAD,CAMP_MIGR_CONT,CAMP_MIGR_TXCHSE,CAMP_MIGR_DROP,CAMP_MIGR_RAED,CAMP_FDMILD,CAMP_FDMILN_CMP2,CAMP_FDMILN_GRAD,CAMP_FDMILN_CONT,CAMP_FDMILN_TXCHSE,CAMP_FDMILN_DROP,CAMP_FDMILR_CMP2,CAMP_FDMILR_GRAD,CAMP_FDMILR_CONT,CAMP_FDMILR_TXCHSE,CAMP_FDMILR_DROP,CAMP_FDMILR_RAED,CAMP_MILD,CAMP_MILN_CMP2,CAMP_MILN_GRAD,CAMP_MILN_CONT,CAMP_MILN_TXCHSE,CAMP_MILN_DROP,CAMP_MILR_CMP2,CAMP_MILR_GRAD,CAMP_MILR_CONT,CAMP_MILR_TXCHSE,CAMP_MILR_DROP,CAMP_MILR_RAED,CAMP_SPED,CAMP_SPEN_CMP2,CAMP_SPEN_GRAD,CAMP_SPEN_CONT,CAMP_SPEN_TXCHSE,CAMP_SPEN_DROP,CAMP_SPER_CMP2,CAMP_SPER_GRAD,CAMP_SPER_CONT,CAMP_SPER_TXCHSE,CAMP_SPER_DROP,CAMP_SPER_RAED,CAMP_TTLD,CAMP_TTLN_CMP2,CAMP_TTLN_GRAD,CAMP_TTLN_CONT,CAMP_TTLN_TXCHSE,CAMP_TTLN_DROP,CAMP_TTLR_CMP2,CAMP_TTLR_GRAD,CAMP_TTLR_CONT,CAMP_TTLR_TXCHSE,CAMP_TTLR_DROP,CAMP_TTLR_RAED
Yes,057910053,Ywla At Bill Arnold,057910,Grand Prairie ISD,057,Dallas County,10,Richardson,29,29,29,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,100,15,15,15,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,6,6,6,0,0,0,100,100,0,0,0,100,21,21,21,0,0,0,100,100,0,0,0,100,8,8,8,0,0,0,100,100,0,0,0,100,29,29,29,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,14,14,14,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,29,29,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,29,29,29,0,0,0,100,100,0,0,0,100
No,057911001,Highland Park H S,057911,Highland Park ISD,057,Dallas County,10,Richardson,530,530,523,7,0,0,100,99,1,0,0,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,35,35,0,0,0,100,100,0,0,0,100,22,22,21,1,0,0,100,96,5,0,0,95,5,5,5,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463,463,457,6,0,0,100,99,1,0,0,97,0,0,0,0,0,0,.,.,.,.,.,.,530,530,523,7,0,0,100,99,1,0,0,97,261,261,257,4,0,0,100,99,2,0,0,98,269,269,266,3,0,0,100,99,1,0,0,97,46,46,44,2,0,0,100,96,4,0,0,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,1,0,0,100,80,20,0,0,100,30,30,30,0,0,0,100,100,0,0,0,93,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,78,78,78,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,36,36,29,7,0,0,100,81,19,0,0,69,0,0,0,0,0,0,.,.,.,.,.,.
Yes,057911001,Highland Park H S,057911,Highland Park ISD,057,Dallas County,10,Richardson,524,524,523,1,0,0,100,100,0,0,0,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,35,35,0,0,0,100,100,0,0,0,100,22,22,21,1,0,0,100,96,5,0,0,95,5,5,5,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,457,457,457,0,0,0,100,100,0,0,0,97,0,0,0,0,0,0,.,.,.,.,.,.,524,524,523,1,0,0,100,100,0,0,0,97,257,257,257,0,0,0,100,100,0,0,0,98,267,267,266,1,0,0,100,100,0,0,0,97,44,44,44,0,0,0,100,100,0,0,0,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,30,0,0,0,100,100,0,0,0,93,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,78,78,78,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,30,30,29,1,0,0,100,97,3,0,0,69,0,0,0,0,0,0,.,.,.,.,.,.
No,057912002,Irving H S,057912,Irving ISD,057,Dallas County,10,Richardson,590,571,562,9,0,19,97,95,2,0,3,88,40,39,39,0,0,1,98,98,0,0,3,90,15,15,15,0,0,0,100,100,0,0,0,80,485,469,463,6,0,16,97,96,1,0,3,88,6,6,6,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,37,34,3,0,2,95,87,8,0,5,82,465,449,442,7,0,16,97,95,2,0,3,88,125,122,120,2,0,3,98,96,2,0,2,88,294,282,280,2,0,12,96,95,1,0,4,90,296,289,282,7,0,7,98,95,2,0,2,86,382,368,361,7,0,14,96,95,2,0,4,83,173,163,160,3,0,10,94,93,2,0,6,81,398,388,386,2,0,10,98,97,1,0,3,92,17,17,17,0,0,0,100,100,0,0,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,79,78,77,1,0,1,99,98,1,0,1,95,23,23,22,1,0,0,100,96,4,0,0,73,32,28,28,0,0,4,88,88,0,0,13,86,186,174,171,3,0,12,94,92,2,0,7,83,174,163,160,3,0,11,94,92,2,0,6,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,46,45,37,8,0,1,98,80,17,0,2,60,7,7,6,1,0,0,100,86,14,0,0,67
Yes,057912002,Irving H S,057912,Irving ISD,057,Dallas County,10,Richardson,580,565,561,4,0,15,97,97,1,0,3,88,40,39,39,0,0,1,98,98,0,0,3,90,15,15,15,0,0,0,100,100,0,0,0,80,477,465,462,3,0,12,98,97,1,0,3,88,6,6,6,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,35,34,1,0,2,95,92,3,0,5,82,455,443,441,2,0,12,97,97,0,0,3,88,125,122,120,2,0,3,98,96,2,0,2,88,290,281,279,2,0,9,97,96,1,0,3,90,290,284,282,2,0,6,98,97,1,0,2,86,374,363,360,3,0,11,97,96,1,0,3,83,169,161,159,2,0,8,95,94,1,0,5,81,393,386,386,0,0,7,98,98,0,0,2,92,17,17,17,0,0,0,100,100,0,0,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,77,77,77,0,0,0,100,100,0,0,0,95,22,22,22,0,0,0,100,100,0,0,0,73,31,27,27,0,0,4,87,87,0,0,13,85,182,172,170,2,0,10,95,93,1,0,6,82,170,161,159,2,0,9,95,94,1,0,5,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,40,39,36,3,0,1,98,90,8,0,3,58,6,6,6,0,0,0,100,100,0,0,0,67
No,057912003,Macarthur H S,057912,Irving ISD,057,Dallas County,10,Richardson,672,636,614,20,2,36,95,91,3,0,5,86,144,142,134,6,2,2,99,93,4,1,1,84,27,27,27,0,0,0,100,100,0,0,0,93,407,377,369,8,0,30,93,91,2,0,7,84,9,9,9,0,0,0,100,100,0,0,0,89,-3,-3,-3,-3,-3,-3,100,89,11,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,69,65,4,0,3,96,90,6,0,4,94,472,447,430,15,2,25,95,91,3,0,5,83,200,189,184,5,0,11,95,92,3,0,6,92,337,319,312,6,1,18,95,93,2,0,5,91,335,317,302,14,1,18,95,90,4,0,5,80,435,411,396,14,1,24,95,91,3,0,6,81,131,110,106,4,0,21,84,81,3,0,16,76,446,434,430,4,0,12,97,96,1,0,3,93,15,14,14,0,0,1,93,93,0,0,7,93,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,66,66,66,0,0,0,100,100,0,0,0,97,41,34,32,1,1,7,83,78,2,2,17,50,31,23,22,1,0,8,74,71,3,0,26,86,155,132,125,7,0,23,85,81,5,0,15,77,136,115,111,4,0,21,85,82,3,0,15,78,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,53,53,44,9,0,0,100,83,17,0,0,32,27,22,21,0,1,5,82,78,0,4,19,33
Yes,057912003,Macarthur H S,057912,Irving ISD,057,Dallas County,10,Richardson,660,628,610,17,1,32,95,92,3,0,5,85,141,139,134,4,1,2,99,95,3,1,1,84,26,26,26,0,0,0,100,100,0,0,0,92,400,374,366,8,0,26,94,92,2,0,7,83,9,9,9,0,0,0,100,100,0,0,0,89,-3,-3,-3,-3,-3,-3,100,89,11,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,68,65,3,0,3,96,92,4,0,4,94,462,439,426,12,1,23,95,92,3,0,5,83,198,189,184,5,0,9,96,93,3,0,5,92,333,316,311,4,1,17,95,93,1,0,5,91,327,312,299,13,0,15,95,91,4,0,5,80,426,405,392,12,1,21,95,92,3,0,5,81,125,106,102,4,0,19,85,82,3,0,15,76,440,431,427,4,0,9,98,97,1,0,2,93,15,14,14,0,0,1,93,93,0,0,7,93,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,66,66,66,0,0,0,100,100,0,0,0,97,40,34,32,1,1,6,85,80,3,3,15,50,27,21,20,1,0,6,78,74,4,0,22,85,148,128,121,7,0,20,87,82,5,0,14,76,130,111,107,4,0,19,85,82,3,0,15,77,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,51,51,44,7,0,0,100,86,14,0,0,32,26,22,21,0,1,4,85,81,0,4,15,33
No,057912004,Nimitz H S,057912,Irving ISD,057,Dallas County,10,Richardson,550,519,506,12,1,31,94,92,2,0,6,85,45,44,43,1,0,1,98,96,2,0,2,74,11,11,11,0,0,0,100,100,0,0,0,100,439,412,402,10,0,27,94,92,2,0,6,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,0,0,1,80,80,0,0,20,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,43,42,1,0,2,96,93,2,0,4,86,398,377,366,10,1,21,95,92,3,0,5,85,152,142,140,2,0,10,93,92,1,0,7,87,252,244,237,7,0,8,97,94,3,0,3,91,298,275,269,5,1,23,92,90,2,0,8,80,371,349,340,8,1,22,94,92,2,0,6,81,145,130,126,4,0,15,90,87,3,0,10,82,406,395,389,6,0,11,97,96,2,0,3,88,23,23,21,2,0,0,100,91,9,0,0,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,57,57,0,0,0,100,100,0,0,0,97,25,23,23,0,0,2,92,92,0,0,8,52,28,24,23,1,0,4,86,82,4,0,14,74,153,136,132,4,0,17,89,86,3,0,11,83,145,130,126,4,0,15,90,87,3,0,10,82,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,46,37,9,0,0,100,80,20,0,0,49,13,12,12,0,0,1,92,92,0,0,8,42
Yes,057912004,Nimitz H S,057912,Irving ISD,057,Dallas County,10,Richardson,536,514,503,10,1,22,96,94,2,0,4,86,44,44,43,1,0,0,100,98,2,0,0,74,11,11,11,0,0,0,100,100,0,0,0,100,428,408,399,9,0,20,95,93,2,0,5,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,42,42,0,0,2,96,96,0,0,5,86,389,373,363,9,1,16,96,93,2,0,4,85,147,141,140,1,0,6,96,95,1,0,4,87,247,240,235,5,0,7,97,95,2,0,3,92,289,274,268,5,1,15,95,93,2,0,5,80,361,346,338,7,1,15,96,94,2,0,4,81,140,129,125,4,0,11,92,89,3,0,8,82,399,391,387,4,0,8,98,97,1,0,2,89,23,23,21,2,0,0,100,91,9,0,0,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,57,57,0,0,0,100,100,0,0,0,97,23,22,22,0,0,1,96,96,0,0,4,50,28,24,23,1,0,4,86,82,4,0,14,74,147,134,130,4,0,13,91,88,3,0,9,82,140,129,125,4,0,11,92,89,3,0,8,82,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,45,37,8,0,0,100,82,18,0,0,49,13,12,12,0,0,1,92,92,0,0,8,42
No,057912005,Barbara Cardwell Career Preparator,057912,Irving ISD,057,Dallas County,10,Richardson,163,157,121,36,0,6,96,74,22,0,4,81,10,10,6,4,0,0,100,60,40,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,128,100,28,0,6,96,75,21,0,5,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,13,13,11,2,0,0,100,85,15,0,0,91,127,121,92,29,0,6,95,72,23,0,5,77,36,36,29,7,0,0,100,81,19,0,0,93,94,91,78,13,0,3,97,83,14,0,3,85,69,66,43,23,0,3,96,62,33,0,4,74,129,127,91,36,0,2,98,71,28,0,2,75,51,50,32,18,0,1,98,63,35,0,2,72,89,88,73,15,0,1,99,82,17,0,1,81,8,8,6,2,0,0,100,75,25,0,0,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,0,0,0,100,100,0,0,0,94,18,16,8,8,0,2,89,44,44,0,11,63,5,4,4,0,0,1,80,80,0,0,20,75,54,53,35,18,0,1,98,65,33,0,2,71,51,50,32,18,0,1,98,63,35,0,2,72,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,3,3,0,0,2,60,60,0,0,40,67,9,7,5,2,0,2,78,56,22,0,22,80
Yes,057912005,Barbara Cardwell Career Preparator,057912,Irving ISD,057,Dallas County,10,Richardson,163,157,121,36,0,6,96,74,22,0,4,81,10,10,6,4,0,0,100,60,40,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,128,100,28,0,6,96,75,21,0,5,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,13,13,11,2,0,0,100,85,15,0,0,91,127,121,92,29,0,6,95,72,23,0,5,77,36,36,29,7,0,0,100,81,19,0,0,93,94,91,78,13,0,3,97,83,14,0,3,85,69,66,43,23,0,3,96,62,33,0,4,74,129,127,91,36,0,2,98,71,28,0,2,75,51,50,32,18,0,1,98,63,35,0,2,72,89,88,73,15,0,1,99,82,17,0,1,81,8,8,6,2,0,0,100,75,25,0,0,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,0,0,0,100,100,0,0,0,94,18,16,8,8,0,2,89,44,44,0,11,63,5,4,4,0,0,1,80,80,0,0,20,75,54,53,35,18,0,1,98,65,33,0,2,71,51,50,32,18,0,1,98,63,35,0,2,72,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,3,3,0,0,2,60,60,0,0,40,67,9,7,5,2,0,2,78,56,22,0,22,80
