CALC_FOR_STATE_ACCT,CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLN_CMP2,CAMP_ALLN_GRAD,CAMP_ALLN_CONT,CAMP_ALLN_TXCHSE,CAMP_ALLN_DROP,CAMP_ALLR_CMP2,CAMP_ALLR_GRAD,CAMP_ALLR_CONT,CAMP_ALLR_TXCHSE,CAMP_ALLR_DROP,CAMP_ALLR_RAED,CAMP_AAD,CAMP_AAN_CMP2,CAMP_AAN_GRAD,CAMP_AAN_CONT,CAMP_AAN_TXCHSE,CAMP_AAN_DROP,CAMP_AAR_CMP2,CAMP_AAR_GRAD,CAMP_AAR_CONT,CAMP_AAR_TXCHSE,CAMP_AAR_DROP,CAMP_AAR_RAED,CAMP_ASD,CAMP_ASN_CMP2,CAMP_ASN_GRAD,CAMP_ASN_CONT,CAMP_ASN_TXCHSE,CAMP_ASN_DROP,CAMP_ASR_CMP2,CAMP_ASR_GRAD,CAMP_ASR_CONT,CAMP_ASR_TXCHSE,CAMP_ASR_DROP,CAMP_ASR_RAED,CAMP_HSD,CAMP_HSN_CMP2,CAMP_HSN_GRAD,CAMP_HSN_CONT,CAMP_HSN_TXCHSE,CAMP_HSN_DROP,CAMP_HSR_CMP2,CAMP_HSR_GRAD,CAMP_HSR_CONT,CAMP_HSR_TXCHSE,CAMP_HSR_DROP,CAMP_HSR_RAED,CAMP_MUD,CAMP_MUN_CMP2,CAMP_MUN_GRAD,CAMP_MUN_CONT,CAMP_MUN_TXCHSE,CAMP_MUN_DROP,CAMP_MUR_CMP2,CAMP_MUR_GRAD,CAMP_MUR_CONT,CAMP_MUR_TXCHSE,CAMP_MUR_DROP,CAMP_MUR_RAED,CAMP_NAD,CAMP_NAN_CMP2,CAMP_NAN_GRAD,CAMP_NAN_CONT,CAMP_NAN_TXCHSE,CAMP_NAN_DROP,CAMP_NAR_CMP2,CAMP_NAR_GRAD,CAMP_NAR_CONT,CAMP_NAR_TXCHSE,CAMP_NAR_DROP,CAMP_NAR_RAED,CAMP_PID,CAMP_PIN_CMP2,CAMP_PIN_GRAD,CAMP_PIN_CONT,CAMP_PIN_TXCHSE,CAMP_PIN_DROP,CAMP_PIR_CMP2,CAMP_PIR_GRAD,CAMP_PIR_CONT,CAMP_PIR_TXCHSE,CAMP_PIR_DROP,CAMP_PIR_RAED,CAMP_WHD,CAMP_WHN_CMP2,CAMP_WHN_GRAD,CAMP_WHN_CONT,CAMP_WHN_TXCHSE,CAMP_WHN_DROP,CAMP_WHR_CMP2,CAMP_WHR_GRAD,CAMP_WHR_CONT,CAMP_WHR_TXCHSE,CAMP_WHR_DROP,CAMP_WHR_RAED,CAMP_ECND,CAMP_ECNN_CMP2,CAMP_ECNN_GRAD,CAMP_ECNN_CONT,CAMP_ECNN_TXCHSE,CAMP_ECNN_DROP,CAMP_ECNR_CMP2,CAMP_ECNR_GRAD,CAMP_ECNR_CONT,CAMP_ECNR_TXCHSE,CAMP_ECNR_DROP,CAMP_ECNR_RAED,CAMP_NECND,CAMP_NECNN_CMP2,CAMP_NECNN_GRAD,CAMP_NECNN_CONT,CAMP_NECNN_TXCHSE,CAMP_NECNN_DROP,CAMP_NECNR_CMP2,CAMP_NECNR_GRAD,CAMP_NECNR_CONT,CAMP_NECNR_TXCHSE,CAMP_NECNR_DROP,CAMP_NECNR_RAED,CAMP_FEMD,CAMP_FEMN_CMP2,CAMP_FEMN_GRAD,CAMP_FEMN_CONT,CAMP_FEMN_TXCHSE,CAMP_FEMN_DROP,CAMP_FEMR_CMP2,CAMP_FEMR_GRAD,CAMP_FEMR_CONT,CAMP_FEMR_TXCHSE,CAMP_FEMR_DROP,CAMP_FEMR_RAED,CAMP_MALD,CAMP_MALN_CMP2,CAMP_MALN_GRAD,CAMP_MALN_CONT,CAMP_MALN_TXCHSE,CAMP_MALN_DROP,CAMP_MALR_CMP2,CAMP_MALR_GRAD,CAMP_MALR_CONT,CAMP_MALR_TXCHSE,CAMP_MALR_DROP,CAMP_MALR_RAED,CAMP_ATRD,CAMP_ATRN_CMP2,CAMP_ATRN_GRAD,CAMP_ATRN_CONT,CAMP_ATRN_TXCHSE,CAMP_ATRN_DROP,CAMP_ATRR_CMP2,CAMP_ATRR_GRAD,CAMP_ATRR_CONT,CAMP_ATRR_TXCHSE,CAMP_ATRR_DROP,CAMP_ATRR_RAED,CAMP_BED,CAMP_BEN_CMP2,CAMP_BEN_GRAD,CAMP_BEN_CONT,CAMP_BEN_TXCHSE,CAMP_BEN_DROP,CAMP_BER_CMP2,CAMP_BER_GRAD,CAMP_BER_CONT,CAMP_BER_TXCHSE,CAMP_BER_DROP,CAMP_BER_RAED,CAMP_CTED,CAMP_CTEN_CMP2,CAMP_CTEN_GRAD,CAMP_CTEN_CONT,CAMP_CTEN_TXCHSE,CAMP_CTEN_DROP,CAMP_CTER_CMP2,CAMP_CTER_GRAD,CAMP_CTER_CONT,CAMP_CTER_TXCHSE,CAMP_CTER_DROP,CAMP_CTER_RAED,CAMP_DYSD,CAMP_DYSN_CMP2,CAMP_DYSN_GRAD,CAMP_DYSN_CONT,CAMP_DYSN_TXCHSE,CAMP_DYSN_DROP,CAMP_DYSR_CMP2,CAMP_DYSR_GRAD,CAMP_DYSR_CONT,CAMP_DYSR_TXCHSE,CAMP_DYSR_DROP,CAMP_DYSR_RAED,CAMP_ECHSD,CAMP_ECHSN_CMP2,CAMP_ECHSN_GRAD,CAMP_ECHSN_CONT,CAMP_ECHSN_TXCHSE,CAMP_ECHSN_DROP,CAMP_ECHSR_CMP2,CAMP_ECHSR_GRAD,CAMP_ECHSR_CONT,CAMP_ECHSR_TXCHSE,CAMP_ECHSR_DROP,CAMP_ECHSR_RAED,CAMP_VFOSD,CAMP_VFOSN_CMP2,CAMP_VFOSN_GRAD,CAMP_VFOSN_CONT,CAMP_VFOSN_TXCHSE,CAMP_VFOSN_DROP,CAMP_VFOSR_CMP2,CAMP_VFOSR_GRAD,CAMP_VFOSR_CONT,CAMP_VFOSR_TXCHSE,CAMP_VFOSR_DROP,CAMP_VFOSR_RAED,CAMP_FOSD,CAMP_FOSN_CMP2,CAMP_FOSN_GRAD,CAMP_FOSN_CONT,CAMP_FOSN_TXCHSE,CAMP_FOSN_DROP,CAMP_FOSR_CMP2,CAMP_FOSR_GRAD,CAMP_FOSR_CONT,CAMP_FOSR_TXCHSE,CAMP_FOSR_DROP,CAMP_FOSR_RAED,CAMP_GFTD,CAMP_GFTN_CMP2,CAMP_GFTN_GRAD,CAMP_GFTN_CONT,CAMP_GFTN_TXCHSE,CAMP_GFTN_DROP,CAMP_GFTR_CMP2,CAMP_GFTR_GRAD,CAMP_GFTR_CONT,CAMP_GFTR_TXCHSE,CAMP_GFTR_DROP,CAMP_GFTR_RAED,CAMP_VHLD,CAMP_VHLN_CMP2,CAMP_VHLN_GRAD,CAMP_VHLN_CONT,CAMP_VHLN_TXCHSE,CAMP_VHLN_DROP,CAMP_VHLR_CMP2,CAMP_VHLR_GRAD,CAMP_VHLR_CONT,CAMP_VHLR_TXCHSE,CAMP_VHLR_DROP,CAMP_VHLR_RAED,CAMP_IMMD,CAMP_IMMN_CMP2,CAMP_IMMN_GRAD,CAMP_IMMN_CONT,CAMP_IMMN_TXCHSE,CAMP_IMMN_DROP,CAMP_IMMR_CMP2,CAMP_IMMR_GRAD,CAMP_IMMR_CONT,CAMP_IMMR_TXCHSE,CAMP_IMMR_DROP,CAMP_IMMR_RAED,CAMP_LEPHSD,CAMP_LEPHSN_CMP2,CAMP_LEPHSN_GRAD,CAMP_LEPHSN_CONT,CAMP_LEPHSN_TXCHSE,CAMP_LEPHSN_DROP,CAMP_LEPHSR_CMP2,CAMP_LEPHSR_GRAD,CAMP_LEPHSR_CONT,CAMP_LEPHSR_TXCHSE,CAMP_LEPHSR_DROP,CAMP_LEPHSR_RAED,CAMP_LEPD,CAMP_LEPN_CMP2,CAMP_LEPN_GRAD,CAMP_LEPN_CONT,CAMP_LEPN_TXCHSE,CAMP_LEPN_DROP,CAMP_LEPR_CMP2,CAMP_LEPR_GRAD,CAMP_LEPR_CONT,CAMP_LEPR_TXCHSE,CAMP_LEPR_DROP,CAMP_LEPR_RAED,CAMP_MIGD,CAMP_MIGN_CMP2,CAMP_MIGN_GRAD,CAMP_MIGN_CONT,CAMP_MIGN_TXCHSE,CAMP_MIGN_DROP,CAMP_MIGR_CMP2,CAMP_MIGR_GRAD,CAMP_MIGR_CONT,CAMP_MIGR_TXCHSE,CAMP_MIGR_DROP,CAMP_MIGR_RAED,CAMP_FDMILD,CAMP_FDMILN_CMP2,CAMP_FDMILN_GRAD,CAMP_FDMILN_CONT,CAMP_FDMILN_TXCHSE,CAMP_FDMILN_DROP,CAMP_FDMILR_CMP2,CAMP_FDMILR_GRAD,CAMP_FDMILR_CONT,CAMP_FDMILR_TXCHSE,CAMP_FDMILR_DROP,CAMP_FDMILR_RAED,CAMP_MILD,CAMP_MILN_CMP2,CAMP_MILN_GRAD,CAMP_MILN_CONT,CAMP_MILN_TXCHSE,CAMP_MILN_DROP,CAMP_MILR_CMP2,CAMP_MILR_GRAD,CAMP_MILR_CONT,CAMP_MILR_TXCHSE,CAMP_MILR_DROP,CAMP_MILR_RAED,CAMP_SPED,CAMP_SPEN_CMP2,CAMP_SPEN_GRAD,CAMP_SPEN_CONT,CAMP_SPEN_TXCHSE,CAMP_SPEN_DROP,CAMP_SPER_CMP2,CAMP_SPER_GRAD,CAMP_SPER_CONT,CAMP_SPER_TXCHSE,CAMP_SPER_DROP,CAMP_SPER_RAED,CAMP_TSTEMD,CAMP_TSTEMN_CMP2,CAMP_TSTEMN_GRAD,CAMP_TSTEMN_CONT,CAMP_TSTEMN_TXCHSE,CAMP_TSTEMN_DROP,CAMP_TSTEMR_CMP2,CAMP_TSTEMR_GRAD,CAMP_TSTEMR_CONT,CAMP_TSTEMR_TXCHSE,CAMP_TSTEMR_DROP,CAMP_TSTEMR_RAED,CAMP_TTLD,CAMP_TTLN_CMP2,CAMP_TTLN_GRAD,CAMP_TTLN_CONT,CAMP_TTLN_TXCHSE,CAMP_TTLN_DROP,CAMP_TTLR_CMP2,CAMP_TTLR_GRAD,CAMP_TTLR_CONT,CAMP_TTLR_TXCHSE,CAMP_TTLR_DROP,CAMP_TTLR_RAED
Yes,020901002,Manvel H S,020901,Alvin ISD,020,Brazoria County,04,Houston,498,495,484,11,0,3,99,97,2,0,1,86,178,176,173,3,0,2,99,97,2,0,1,88,13,13,13,0,0,0,100,100,0,0,0,92,211,211,204,7,0,0,100,97,3,0,0,84,-3,-3,-3,-3,-3,-3,100,100,0,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,85,84,83,1,0,1,99,98,1,0,1,88,280,277,271,6,0,3,99,97,2,0,1,84,218,218,213,5,0,0,100,98,2,0,0,89,243,242,240,2,0,1,100,99,1,0,0,91,255,253,244,9,0,2,99,96,4,0,1,82,217,215,208,7,0,2,99,96,3,0,1,78,40,40,37,3,0,0,100,93,8,0,0,87,373,373,370,3,0,0,100,99,1,0,0,91,21,21,20,1,0,0,100,95,5,0,0,90,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,28,28,0,0,0,100,100,0,0,0,96,26,26,24,2,0,0,100,92,8,0,0,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,48,44,4,0,1,98,90,8,0,2,82,44,44,41,3,0,0,100,93,7,0,0,83,0,0,0,0,0,0,.,.,.,.,.,.,6,6,6,0,0,0,100,100,0,0,0,67,11,11,11,0,0,0,100,100,0,0,0,73,58,58,54,4,0,0,100,93,7,0,0,59,0,0,0,0,0,0,.,.,.,.,.,.,8,8,8,0,0,0,100,100,0,0,0,50
No,020901005,Rise,020901,Alvin ISD,020,Brazoria County,04,Houston,28,28,28,0,0,0,100,100,0,0,0,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,13,13,13,0,0,0,100,100,0,0,0,85,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,100,100,0,0,0,100,16,16,16,0,0,0,100,100,0,0,0,94,12,12,12,0,0,0,100,100,0,0,0,92,13,13,13,0,0,0,100,100,0,0,0,100,15,15,15,0,0,0,100,100,0,0,0,87,24,24,24,0,0,0,100,100,0,0,0,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,0,0,0,100,100,0,0,0,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,28,28,28,0,0,0,100,100,0,0,0,93
Yes,020901005,Rise,020901,Alvin ISD,020,Brazoria County,04,Houston,28,28,28,0,0,0,100,100,0,0,0,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,13,13,13,0,0,0,100,100,0,0,0,85,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,100,100,0,0,0,100,16,16,16,0,0,0,100,100,0,0,0,94,12,12,12,0,0,0,100,100,0,0,0,92,13,13,13,0,0,0,100,100,0,0,0,100,15,15,15,0,0,0,100,100,0,0,0,87,24,24,24,0,0,0,100,100,0,0,0,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,0,0,0,100,100,0,0,0,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,28,28,28,0,0,0,100,100,0,0,0,93
No,020901006,Shadow Creek H S,020901,Alvin ISD,020,Brazoria County,04,Houston,641,640,626,14,0,1,100,98,2,0,0,91,267,267,260,7,0,0,100,97,3,0,0,89,124,124,120,4,0,0,100,97,3,0,0,98,149,148,145,3,0,1,99,97,2,0,1,88,-3,-3,-3,-3,-3,-3,100,100,0,0,0,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,78,78,78,0,0,0,100,100,0,0,0,90,253,252,248,4,0,1,100,98,2,0,0,88,388,388,378,10,0,0,100,97,3,0,0,93,306,305,300,5,0,1,100,98,2,0,0,94,335,335,326,9,0,0,100,97,3,0,0,88,184,183,175,8,0,1,100,95,4,0,1,76,16,16,16,0,0,0,100,100,0,0,0,81,421,421,418,3,0,0,100,99,1,0,0,92,14,14,14,0,0,0,100,100,0,0,0,79,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,0,0,0,100,100,0,0,0,100,32,32,30,2,0,0,100,94,6,0,0,77,12,12,12,0,0,0,100,100,0,0,0,100,28,28,27,1,0,0,100,96,4,0,0,89,17,17,17,0,0,0,100,100,0,0,0,82,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,80,44,43,39,4,0,1,98,89,9,0,2,72,0,0,0,0,0,0,.,.,.,.,.,.,10,10,10,0,0,0,100,100,0,0,0,70
Yes,020901006,Shadow Creek H S,020901,Alvin ISD,020,Brazoria County,04,Houston,633,632,626,6,0,1,100,99,1,0,0,91,262,262,260,2,0,0,100,99,1,0,0,89,122,122,120,2,0,0,100,98,2,0,0,98,148,147,145,2,0,1,99,98,1,0,1,88,-3,-3,-3,-3,-3,-3,100,100,0,0,0,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,78,78,78,0,0,0,100,100,0,0,0,90,250,249,248,1,0,1,100,99,0,0,0,88,383,383,378,5,0,0,100,99,1,0,0,93,304,303,300,3,0,1,100,99,1,0,0,94,329,329,326,3,0,0,100,99,1,0,0,88,179,178,175,3,0,1,99,98,2,0,1,76,16,16,16,0,0,0,100,100,0,0,0,81,421,421,418,3,0,0,100,99,1,0,0,92,14,14,14,0,0,0,100,100,0,0,0,79,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,0,0,0,100,100,0,0,0,100,31,31,30,1,0,0,100,97,3,0,0,77,12,12,12,0,0,0,100,100,0,0,0,100,27,27,27,0,0,0,100,100,0,0,0,89,17,17,17,0,0,0,100,100,0,0,0,82,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,80,40,39,39,0,0,1,98,98,0,0,3,72,0,0,0,0,0,0,.,.,.,.,.,.,10,10,10,0,0,0,100,100,0,0,0,70
No,020902001,Angleton H S,020902,Angleton ISD,020,Brazoria County,04,Houston,461,460,441,19,0,1,100,96,4,0,0,81,47,47,45,2,0,0,100,96,4,0,0,82,0,0,0,0,0,0,.,.,.,.,.,.,239,239,225,14,0,0,100,94,6,0,0,80,9,9,8,1,0,0,100,89,11,0,0,88,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,166,165,163,2,0,1,99,98,1,0,1,83,305,304,288,16,0,1,100,94,5,0,0,79,156,156,153,3,0,0,100,98,2,0,0,86,231,231,224,7,0,0,100,97,3,0,0,81,230,229,217,12,0,1,100,94,5,0,0,82,275,274,262,12,0,1,100,95,4,0,0,75,21,21,17,4,0,0,100,81,19,0,0,88,345,345,339,6,0,0,100,98,2,0,0,82,22,22,20,2,0,0,100,91,9,0,0,45,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,24,24,24,0,0,0,100,100,0,0,0,96,48,47,43,4,0,1,98,90,8,0,2,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,29,25,4,0,0,100,86,14,0,0,80,24,24,20,4,0,0,100,83,17,0,0,85,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,0,0,0,100,100,0,0,0,71,37,37,31,6,0,0,100,84,16,0,0,68,49,49,49,0,0,0,100,100,0,0,0,96,0,0,0,0,0,0,.,.,.,.,.,.
Yes,020902001,Angleton H S,020902,Angleton ISD,020,Brazoria County,04,Houston,456,455,441,14,0,1,100,97,3,0,0,81,46,46,45,1,0,0,100,98,2,0,0,82,0,0,0,0,0,0,.,.,.,.,.,.,236,236,225,11,0,0,100,95,5,0,0,80,9,9,8,1,0,0,100,89,11,0,0,88,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,165,164,163,1,0,1,99,99,1,0,1,83,300,299,288,11,0,1,100,96,4,0,0,79,156,156,153,3,0,0,100,98,2,0,0,86,230,230,224,6,0,0,100,97,3,0,0,81,226,225,217,8,0,1,100,96,4,0,0,82,272,271,262,9,0,1,100,96,3,0,0,75,20,20,17,3,0,0,100,85,15,0,0,88,342,342,339,3,0,0,100,99,1,0,0,82,22,22,20,2,0,0,100,91,9,0,0,45,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,24,24,24,0,0,0,100,100,0,0,0,96,48,47,43,4,0,1,98,90,8,0,2,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,28,25,3,0,0,100,89,11,0,0,80,23,23,20,3,0,0,100,87,13,0,0,85,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,0,0,0,100,100,0,0,0,71,35,35,31,4,0,0,100,89,11,0,0,68,49,49,49,0,0,0,100,100,0,0,0,96,0,0,0,0,0,0,.,.,.,.,.,.
No,020902004,Brazoria Co Juvenile Detention,020902,Angleton ISD,020,Brazoria County,04,Houston,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.
Yes,020902004,Brazoria Co Juvenile Detention,020902,Angleton ISD,020,Brazoria County,04,Houston,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.
No,020904001,Danbury H S,020904,Danbury ISD,020,Brazoria County,04,Houston,66,64,64,0,0,2,97,97,0,0,3,95,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,83,83,0,0,17,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,58,57,57,0,0,1,98,98,0,0,2,95,11,11,11,0,0,0,100,100,0,0,0,82,55,53,53,0,0,2,96,96,0,0,4,98,28,28,28,0,0,0,100,100,0,0,0,93,38,36,36,0,0,2,95,95,0,0,5,97,20,19,19,0,0,1,95,95,0,0,5,84,0,0,0,0,0,0,.,.,.,.,.,.,61,59,59,0,0,2,97,97,0,0,3,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,100,7,6,6,0,0,1,86,86,0,0,14,83,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,40,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.
